origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	destination_countryLabel	dist	eu
Saint-Cloud	France	48.846388888889	2.2152777777778	29194	Windsor and Maidenhead	51.466666666667	-0.66666666666667	147700	United Kingdom	356	EU
Voussac	France	46.327777777778	3.0622222222222	463	Xanrey	48.750833333333	6.5822222222222	116	France	377	EU
Rueil-Malmaison	France	48.877777777778	2.1883333333333	79762	Elmbridge	51.37	-0.3618	132700	United Kingdom	331	EU
Dinard	France	48.6325	-2.0616666666667	9846	Newquay	50.412	-5.0757		United Kingdom	294	EU
Le Touquet-Paris-Plage	France	50.523333333333	1.5852777777778	4588	Witney	51.78	-1.49		United Kingdom	256	EU
Auray	France	47.667777777778	-2.9825	12946	Ussel	45.548055555556	2.3091666666667	9702	France	468	EU
Thury-Harcourt	France	48.983888888889	-0.47416666666667	2022	La Flèche	47.699722222222	-0.076111111111111	14992	France	146	EU
Villers-Bocage	France	49.078888888889	-0.65638888888889	3120	Bampton	50.989738888889	-3.4860111111111		United Kingdom	293	EU
Nouméa	France	-22.266666666667	166.45	99926	Nice	43.701944444444	7.2683333333333	342295	France	16958	EU
Trappes	France	48.776666666667	2.0016666666667	30979	Congleton	53.162	-2.217		United Kingdom	570	EU
Les Abymes	France	16.270555555556	-61.504722222222	57960	Créteil	48.777777777778	2.4530555555556	89989	France	6756	EU
Halluin	France	50.782777777778	3.1247222222222	20915	North Tyneside	55.0123	-1.5456	202500	United Kingdom	565	EU
La Roche-sur-Yon	France	46.669722222222	-1.4277777777778	52732	Coleraine	55.133	-6.661		United Kingdom	1009	EU
Agen	France	44.203055555556	0.61861111111111	34344	Llanelli	51.683333333333	-4.15		United Kingdom	904	EU
Bray-et-Lû	France	49.139444444444	1.6611111111111	959	Wilmington	51.4309	0.1876		United Kingdom	275	EU
Punaauia	France	-17.600555555556	-149.60944444444	27613	Dumbéa	-22.15	166.45	31812	France	4607	EU
Bourg-de-Péage	France	45.037777777778	5.05	10137	East Grinstead	51.129	-0.007		United Kingdom	774	EU
Bouillante	France	16.1325	-61.769722222222	7446	Marlenheim	48.622777777778	7.4930555555556	4005	France	7152	EU
Plouzané	France	48.38	-4.6005555555556	12175	Pencoed	51.5104	-3.3094		United Kingdom	360	EU
Saint-Denis	France	-20.878888888889	55.448055555556	142442	Nice	43.701944444444	7.2683333333333	342295	France	8697	EU
Châtellerault	France	46.816944444444	0.54527777777778	31262	Corby	52.491388888889	-0.69638888888889		United Kingdom	637	EU
Dinard	France	48.6325	-2.0616666666667	9839	Newquay	50.412	-5.0757		United Kingdom	294	EU
Janaillat	France	46.056666666667	1.7455555555556	343	Ennery	49.226111111111	6.2166666666667	1938	France	486	EU
Paimpol	France	48.777777777778	-3.0463888888889	7298	Romsey	50.989	-1.4966		United Kingdom	270	EU
Papeete	France	-17.539722222222	-149.56888888889	25769	Nice	43.701944444444	7.2683333333333	342295	France	16384	EU
Melun	France	48.539722222222	2.6591666666667	40066	Spelthorne	51.433333333333	-0.5	98500	United Kingdom	393	EU
Romilly-sur-Seine	France	48.515833333333	3.7266666666667	14352	Milford Haven	51.714180555556	-5.0427388888889		United Kingdom	719	EU
Perros-Guirec	France	48.813333333333	-3.4433333333333	7312	Barr	48.408055555556	7.4497222222222	7137	France	801	EU
Nice	France	43.701944444444	7.2683333333333	342295	Papeete	-17.539722222222	-149.56888888889	25769	France	16384	EU
Ussel	France	45.548055555556	2.3091666666667	9702	Auray	47.667777777778	-2.9825	12946	France	468	EU
Val-de-Reuil	France	49.274444444444	1.2102777777778	12969	Workington	54.6365	-3.5549		United Kingdom	679	EU
Échirolles	France	45.142777777778	5.7177777777778	35684	Kimberley	52.9974	-1.2512		United Kingdom	1009	EU
Soyaux	France	45.640277777778	0.19777777777778	9366	Monifieth	56.481	-2.82		United Kingdom	1223	EU
Fréjus	France	43.433055555556	6.7355555555556	53039	Dumbéa	-22.15	166.45	31812	France	16999	EU
Voiron	France	45.363333333333	5.59	19988	Droitwich Spa	52.267	-2.153		United Kingdom	953	EU
Dole	France	47.092222222222	5.4897222222222	23312	Northwich	53.259	-2.518		United Kingdom	891	EU
Rambouillet	France	48.643611111111	1.83	25926	Lavenham	52.1076	0.79543888888889		United Kingdom	392	EU
Mantes-la-Ville	France	48.974166666667	1.7108333333333	20251	Chigwell	51.6225	0.072269444444444		United Kingdom	317	EU
Eaubonne	France	48.991388888889	2.2797222222222	24606	Matlock	53.14	-1.55		United Kingdom	533	EU
La Clusaz	France	45.904166666667	6.4230555555556	1792	Carnac	47.584722222222	-3.0777777777778	4183	France	747	EU
Le Vésinet	France	48.893888888889	2.1322222222222	15847	Worcester	52.191111111111	-2.2222222222222	100842	United Kingdom	478	EU
Neuilly-sur-Seine	France	48.887222222222	2.2675	62075	Windsor and Maidenhead	51.466666666667	-0.66666666666667	147700	United Kingdom	355	EU
Champtoceaux	France	47.336944444444	-1.2666666666667	2413	Verwood	50.8817	-1.88		United Kingdom	397	EU
Cusset	France	46.134444444444	3.4563888888889	13545	Allier	46.333333333333	3.1666666666667	342729	France	31	EU
Saint-Pol-sur-Ternoise	France	50.379166666667	2.3347222222222	5081	Hebden Royd	53.712963888889	-2.0019138888889		United Kingdom	475	EU
Le Puy-en-Velay	France	45.043333333333	3.885	18619	Tonbridge	51.195833333333	0.275		United Kingdom	734	EU
Triel-sur-Seine	France	48.980833333333	2.0061111111111	11572	Leatherhead	51.2951	-0.3289	11316	United Kingdom	306	EU
Roncq	France	50.753611111111	3.1202777777778	13524	Todmorden	53.713	-2.096		United Kingdom	484	EU
Quiberon	France	47.483333333333	-3.1205555555556	4987	Josselin	47.955833333333	-2.5483333333333	2471	France	68	EU
Chartres-de-Bretagne	France	48.039444444444	-1.7038888888889	7395	Chartres	48.446666666667	1.4883333333333	38840	France	241	EU
Montigny-le-Bretonneux	France	48.770555555556	2.0325	277	Denton	53.4554	-2.1122		United Kingdom	596	EU
Bessières	France	43.800555555556	1.6058333333333	3625	Dumbéa	-22.15	166.45	31812	France	17233	EU
Coquelles	France	50.935	1.7991666666667	2386	Leers	50.681666666667	3.2438888888889	9456	France	105	EU
Créteil	France	48.777777777778	2.4530555555556	89989	Les Abymes	16.270555555556	-61.504722222222	57960	France	6756	EU
Metz	France	49.119722222222	6.1769444444444	117619	Saint-Denis	-20.878888888889	55.448055555556	142442	France	9180	EU
Cassis	France	43.215555555556	5.5372222222222	7446	Burnham-on-Sea	51.2376	-2.9935		United Kingdom	1099	EU
Villeneuve-sur-Yonne	France	48.081388888889	3.2966666666667	5338	Collingham, Nottinghamshire	53.147777777778	-0.75916666666667		United Kingdom	632	EU
Creil	France	49.257777777778	2.4827777777778	34262	Pendle	53.866666666667	-2.1666666666667	90100	United Kingdom	605	EU
Guérande	France	47.328055555556	-2.4291666666667	15858	Dolgellau	52.742972222222	-3.88375		United Kingdom	611	EU
Cergy	France	49.052222222222	2.0361111111111	62979	West Lancashire	53.562	-2.827	112700	United Kingdom	604	EU
Nice	France	43.701944444444	7.2683333333333	342295	Saint-Denis	-20.878888888889	55.448055555556	142442	France	8697	EU
Pont-l'Évêque	France	49.285555555556	0.18388888888889	4534	Ottery St Mary	50.752	-3.279		United Kingdom	296	EU
Oignies	France	50.469166666667	2.9936111111111	9712	Buxton	53.259	-1.911		United Kingdom	458	EU
Malaunay	France	49.526111111111	1.0402777777778	5921	Sandy, Bedfordshire	52.131	-0.297		United Kingdom	304	EU
Villebon-sur-Yvette	France	48.7	2.2277777777778	10344	Whitnash	52.268	-1.524		United Kingdom	477	EU
Château-Gontier	France	47.828611111111	-0.70277777777778	11582	Frome	51.2279	-2.3215		United Kingdom	396	EU
Nogent-le-Rotrou	France	48.321666666667	0.82166666666667	10496	Midhurst	50.985	-0.74		United Kingdom	317	EU
Bernay	France	49.088611111111	0.59833333333333	10275	Haslemere	51.0899	-0.7117		United Kingdom	241	EU
Pontivy	France	48.068611111111	-2.9627777777778	13915	Tavistock	50.545	-4.15	11018	United Kingdom	288	EU
Épinay-sur-Seine	France	48.954722222222	2.3083333333333	54857	South Tyneside	54.959	-1.438	148700	United Kingdom	715	EU
Saint-Denis	France	-20.878888888889	55.448055555556	142442	Metz	49.119722222222	6.1769444444444	117619	France	9180	EU
Ivry-sur-Seine	France	48.813888888889	2.3877777777778	58933	Wear Valley	54.716	-1.925		United Kingdom	720	EU
Alençon	France	48.429722222222	0.091944444444444	26350	Crynant	51.728	-3.747		United Kingdom	458	EU
Maurepas	France	48.762777777778	1.9455555555556	18827	Waterlooville	50.88	-1.03		United Kingdom	318	EU
Pithiviers	France	48.171944444444	2.2519444444444	9039	Ashby-de-la-Zouch	52.746	-1.476		United Kingdom	573	EU
Plouzané	France	48.38	-4.6005555555556	12175	Pencoed	51.5228	-3.50474		United Kingdom	360	EU
Vandœuvre-lès-Nancy	France	48.656111111111	6.1675	29836	Gedling	52.97531	-1.07597	115900	United Kingdom	699	EU
Le Grand-Bornand	France	45.941944444444	6.4252777777778	2195	Quiberon	47.483333333333	-3.1205555555556	4987	France	747	EU
Condé-sur-Noireau	France	48.850833333333	-0.55	5244	Ross-on-Wye	51.913888888889	-2.5869444444444		United Kingdom	370	EU
Villenave-d'Ornon	France	44.779444444444	-0.56694444444444	30663	Bridgend County Borough	51.506666666667	-3.5794444444444		United Kingdom	780	EU
Domont	France	49.0275	2.3266666666667	15339	Shepshed	52.7711	-1.2951		United Kingdom	487	EU
Plérin	France	48.534444444444	-2.7708333333333	14394	Cookstown	54.647	-6.745		United Kingdom	733	EU
Josselin	France	47.955833333333	-2.5483333333333	2471	Quiberon	47.483333333333	-3.1205555555556	4987	France	68	EU
Coulommiers	France	48.815555555556	3.0836111111111	14725	Leighton Buzzard	51.9165	-0.6617		United Kingdom	435	EU
Aubergenville	France	48.958333333333	1.855	11576	Horndean	50.913630555556	-0.99611944444444		United Kingdom	298	EU
Locminé	France	47.886666666667	-2.8358333333333	4116	Pontardawe	51.7203	-3.8534		United Kingdom	432	EU
Nevers	France	46.9925	3.1566666666667	34841	Charleville-Mézières	49.76	4.7194444444444	48991	France	329	EU
Gouesnou	France	48.453611111111	-4.4644444444444	5845	Reichstett	48.645833333333	7.7522222222222	4407	France	898	EU
Royan	France	45.623055555556	-1.0430555555556	18138	Gosport	50.795088888889	-1.1242361111111		United Kingdom	575	EU
Noisy-le-Sec	France	48.890833333333	2.4536111111111	41125	South Tyneside	54.959	-1.438	148700	United Kingdom	725	EU
Nice	France	43.701944444444	7.2683333333333	342295	Nouméa	-22.266666666667	166.45	99926	France	16958	EU
Bénodet	France	47.876666666667	-4.1127777777778	3442	Torpoint	50.376	-4.205		United Kingdom	278	EU
Vimoutiers	France	48.9275	0.19777777777778	3569	Fordingbridge	50.9275	-1.7901		United Kingdom	264	EU
Ennery	France	49.074444444444	2.1061111111111	2377	Ennery	49.226111111111	6.2166666666667	1938	France	299	EU
Saint-Chéron	France	48.553611111111	2.1247222222222	4849	Rotherfield	51.04	0.22		United Kingdom	308	EU
Cilaos	France	-21.135277777778	55.471111111111	5386	Chamonix-Mont-Blanc	45.922222222222	6.8688888888889	8897	France	8919	EU
Pontoise	France	49.050833333333	2.1008333333333	29766	Sevenoaks	51.2781	0.1874		United Kingdom	283	EU
Aunay-sur-Odon	France	49.020277777778	-0.63194444444444	3275	Holsworthy	50.8167	-4.35		United Kingdom	333	EU
Les Pavillons-sous-Bois	France	48.905833333333	2.5105555555556	22680	Brackley	52.032	-1.147		United Kingdom	433	EU
Trouville-sur-Mer	France	49.3675	0.081666666666667	4728	Barnstaple	51.0823	-4.0489		United Kingdom	350	EU
Villeneuve-le-Roi	France	48.734444444444	2.4108333333333	20481	Stourport-on-Severn	52.341819444444	-2.2762388888889		United Kingdom	520	EU
Lillebonne	France	49.520833333333	0.5375	8972	Wellington	50.9755	-3.2243		United Kingdom	313	EU
Saint-Pol-sur-Ternoise	France	50.379166666667	2.3347222222222	5081	Hebden Bridge	53.742	-2.009		United Kingdom	477	EU
Yvetot	France	49.616944444444	0.75305555555556	11849	Lanark	55.6749	-3.77702		United Kingdom	739	EU
Chaumont	France	48.110833333333	5.1386111111111	22560	Ashton-under-Lyne	53.4941	-2.1032		United Kingdom	785	EU
Bondues	France	50.701666666667	3.0933333333333	9904	Haywards Heath	51.0048	-0.0979		United Kingdom	227	EU
Wimereux	France	50.769722222222	1.61	7010	Herne Bay	51.3706	1.127		United Kingdom	75	EU
Saint-Thégonnec	France	48.521111111111	-3.9466666666667	2666	Silverton, Devon	50.816	-3.484		United Kingdom	257	EU
Faches-Thumesnil	France	50.598888888889	3.0736111111111	17497	St Neots	52.23	-0.26		United Kingdom	294	EU
Le Grand-Quevilly	France	49.406388888889	1.0522222222222	24967	Hinckley	52.5413	-1.3725		United Kingdom	388	EU
Seclin	France	50.548333333333	3.0294444444444	12571	Larkhall	55.737	-3.972		United Kingdom	741	EU
Arpajon-sur-Cère	France	44.903888888889	2.4566666666667	6215	Bassetlaw	53.4	-0.95	114500	United Kingdom	976	EU
Mably	France	46.085833333333	4.0647222222222	7673	Wantage	51.589	-1.427		United Kingdom	732	EU
Contrexéville	France	48.184444444444	5.8955555555556	3336	Llandrindod Wells	52.243538888889	-3.3854694444444		United Kingdom	799	EU
Clermont	France	49.378888888889	2.4125	10714	Sudbury	52.0417	0.72815		United Kingdom	319	EU
Plaisir	France	48.817777777778	1.9463888888889	31753	Lowestoft	52.48	1.75		United Kingdom	407	EU
Bagneux	France	48.797777777778	2.3125	38520	Neath Port Talbot County Borough	51.645555555556	-3.745		United Kingdom	534	EU
Épinay-sous-Sénart	France	48.693055555556	2.5158333333333	12565	Peacehaven	50.8	0		United Kingdom	296	EU
Hennebont	France	47.804166666667	-3.2788888888889	15765	Mumbles	51.573	-3.9992		United Kingdom	422	EU
Belfort	France	47.6375	6.8627777777778	114077	Stafford	52.8066	-2.1171		United Kingdom	858	EU
Dinan	France	48.455555555556	-2.0502777777778	10940	Exmouth	50.62	-3.413		United Kingdom	260	EU
Vitré	France	48.123333333333	-1.2094444444444	17463	Lymington	50.75	-1.55		United Kingdom	293	EU
Gien	France	47.698055555556	2.625	14624	Malmesbury	51.5848	-2.0996		United Kingdom	550	EU
Le Relecq-Kerhuon	France	48.408611111111	-4.3969444444444	11323	Bodmin	50.466	-4.718		United Kingdom	230	EU
Auxerre	France	47.7975	3.5669444444444	34869	Redditch	52.306944	-1.949167		United Kingdom	637	EU
Gravelines	France	50.986388888889	2.1275	11638	Dartford	51.45	0.21666666666667		United Kingdom	143	EU
Lisieux	France	49.145555555556	0.22555555555556	21132	Taunton	51.019166666667	-3.1		United Kingdom	316	EU
Bourgoin-Jallieu	France	45.590833333333	5.2791666666667	27163	Dunstable	51.886	-0.52102		United Kingdom	818	EU
Clermont-l'Hérault	France	43.627222222222	3.4322222222222	8322	Patchway	51.5314	-2.5879		United Kingdom	987	EU
Vannes	France	47.655	-2.7616666666667	53032	Fareham	50.85	-1.18		United Kingdom	373	EU
Soliers	France	49.134722222222	-0.29527777777778	2164	Ipplepen	50.489	-3.642		United Kingdom	283	EU
Vert-le-Grand	France	48.572222222222	2.3577777777778	2389	Wingham	51.2724	1.2171		United Kingdom	311	EU
Vaujours	France	48.933888888889	2.5719444444444	6828	Tamworth	52.633	-1.695		United Kingdom	509	EU
Royat	France	45.765	3.05	4688	Abertillery	51.73	-3.13		United Kingdom	803	EU
Wattignies	France	50.585	3.0430555555556	14179	Broadstairs	51.358880555556	1.4394388888889		United Kingdom	141	EU
Conflans-Sainte-Honorine	France	48.997222222222	2.0944444444444	35213	Ramsgate	51.343911111111	1.4040305555556		United Kingdom	266	EU
Saint-Lô	France	49.114444444444	-1.0916666666667	18874	Christchurch	50.73	-1.78		United Kingdom	186	EU
Bron	France	45.738611111111	4.9130555555556	38746	Cumbernauld	55.94	-3.98		United Kingdom	1292	EU
Ambarès-et-Lagrave	France	44.924722222222	-0.48666666666667	14609	Norton Radstock	51.2932	-2.441		United Kingdom	723	EU
Romorantin-Lanthenay	France	47.358333333333	1.7427777777778	16891	Long Eaton	52.899	-1.271		United Kingdom	652	EU
Châlons-en-Champagne	France	48.956666666667	4.3644444444444	44899	Ilkeston	52.9676	-1.3072		United Kingdom	597	EU
Arles	France	43.676944444444	4.6286111111111	53660	Wisbech	52.664161111111	0.16031111111111		United Kingdom	1052	EU
Chauvigny	France	46.568611111111	0.64666666666667	7086	Billericay	51.628	0.4184		United Kingdom	563	EU
Le Mêle-sur-Sarthe	France	48.511111111111	0.35472222222222	758	Faringdon	51.657	-1.586		United Kingdom	376	EU
Aubigny-sur-Nère	France	47.488611111111	2.4391666666667	5582	Haddington	55.958	-2.774		United Kingdom	1007	EU
Noyon	France	49.581111111111	2.9988888888889	13894	Hexham	54.966666666667	-2.1		United Kingdom	692	EU
Longjumeau	France	48.696944444444	2.2955555555556	21657	Pontypool	51.703	-3.041		United Kingdom	506	EU
Le Conquet	France	48.360277777778	-4.7708333333333	2700	Llandeilo	51.8841	-3.99918		United Kingdom	396	EU
Privas	France	44.735	4.5991666666667	8305	Wetherby	53.9275	-1.3838888888889		United Kingdom	1109	EU
Besançon	France	47.242222222222	6.0213888888889	116952	Kirklees	53.593	-1.801	434300	United Kingdom	897	EU
Saint-Mandé	France	48.841388888889	2.4177777777778	22398	Chingford	51.631	0.016		United Kingdom	354	EU
Romagné	France	48.342222222222	-1.2772222222222	2296	Horndon-on-the-Hill	51.525869444444	0.39874722222222		United Kingdom	374	EU
Saint-Maur-des-Fossés	France	48.8025	2.4855555555556	74133	Bognor Regis	50.782369444444	-0.67638888888889		United Kingdom	316	EU
Bezons	France	48.925555555556	2.2169444444444	28431	Downpatrick	54.322	-5.703		United Kingdom	811	EU
Armentières	France	50.687222222222	2.8802777777778	25978	Stalybridge	53.4834	-2.04		United Kingdom	458	EU
Jargeau	France	47.864722222222	2.125	4499	Corsham	51.43	-2.19		United Kingdom	503	EU
Vienne	France	45.525555555556	4.8747222222222	29325	Neath Port Talbot County Borough	51.645555555556	-3.745		United Kingdom	929	EU
Roanne	France	46.036111111111	4.0680555555556	35507	Nuneaton and Bedworth	52.5218	-1.4676	126300	United Kingdom	825	EU
Albert	France	50.001944444444	2.6522222222222	10054	Ulverston	54.193	-3.09		United Kingdom	609	EU
Quiberon	France	47.483333333333	-3.1205555555556	4987	Looe	50.3535	-4.454		United Kingdom	334	EU
L'Isle-sur-la-Sorgue	France	43.919444444444	5.0513888888889	18955	Penicuik	55.826	-3.22	15926	United Kingdom	1448	EU
Foix	France	42.965277777778	1.6069444444444	9731	Ripon	54.138055555556	-1.5236111111111		United Kingdom	1263	EU
Perros-Guirec	France	48.813333333333	-3.4433333333333	7312	Teignmouth	50.55	-3.4666666666667		United Kingdom	193	EU
Aurillac	France	44.925277777778	2.4397222222222	26572	Bassetlaw	53.4	-0.95	114500	United Kingdom	974	EU
Hendaye	France	43.358611111111	-1.7744444444444	16887	Peebles	55.65	-3.18		United Kingdom	1370	EU
Brive-la-Gaillarde	France	45.158888888889	1.5330555555556	46794	Dunstable	51.886	-0.52102		United Kingdom	763	EU
Nancy	France	48.692777777778	6.1836111111111	104072	Newcastle upon Tyne	54.977777777778	-1.6133333333333	282442	United Kingdom	879	EU
Le Pecq	France	48.896666666667	2.1061111111111	16237	Barnes	51.4741	-0.2352		United Kingdom	331	EU
Audierne	France	48.024166666667	-4.5416666666667	3723	Penryn	50.169	-5.107		United Kingdom	242	EU
Feyzin	France	45.672777777778	4.8588888888889	9377	Barton-upon-Humber	53.6833	-0.45		United Kingdom	968	EU
Deauville	France	49.359166666667	0.074444444444444	3740	Cowes	50.7595	-1.3002		United Kingdom	184	EU
Hennebont	France	47.804166666667	-3.2788888888889	15765	Mumbles	51.5735	-4.00022		United Kingdom	422	EU
Ormesson-sur-Marne	France	48.785833333333	2.5383333333333	10016	Northallerton	54.3378	-1.4285		United Kingdom	675	EU
Clisson	France	47.086944444444	-1.2836111111111	6662	Cowbridge	51.4605	-3.448		United Kingdom	511	EU
Plougasnou	France	48.695555555556	-3.7894444444444	3108	Helston	50.1	-5.27	9780	United Kingdom	189	EU
Alençon	France	48.429722222222	0.091944444444444	26350	Basingstoke	51.2667	-1.0876		United Kingdom	327	EU
Troyes	France	48.298888888889	4.0780555555556	59671	Chesterfield	53.235833333333	-1.4275	10688	United Kingdom	671	EU
Houilles	France	48.925555555556	2.1883333333333	32287	Chesham	51.703	-0.602		United Kingdom	367	EU
Meylan	France	45.208611111111	5.7794444444444	17493	Didcot	51.606111111111	-1.2411111111111		United Kingdom	879	EU
Montereau-Fault-Yonne	France	48.383055555556	2.9480555555556	17173	Otley	53.905	-1.687		United Kingdom	694	EU
Abbeville	France	50.105277777778	1.8352777777778	23821	Burgess Hill	50.9535	-0.1262		United Kingdom	168	EU
Roézé-sur-Sarthe	France	47.895833333333	0.066944444444444	2707	Woodhall Spa	53.1515	-0.2183		United Kingdom	585	EU
Argenteuil	France	48.947777777778	2.2475	106817	Clydebank	55.8997	-4.4006		United Kingdom	894	EU
Bezons	France	48.925555555556	2.2169444444444	27855	Downpatrick	54.322	-5.703		United Kingdom	811	EU
Valence	France	44.9325	4.8908333333333	61767	Clacton-on-Sea	51.7918	1.1457	50548	United Kingdom	811	EU
Segré	France	47.686388888889	-0.8725	6925	Ferndown	50.78144	-1.88169		United Kingdom	352	EU
Fécamp	France	49.7575	0.37916666666667	19381	Vale of Glamorgan	51.416666666667	-3.4166666666667		United Kingdom	325	EU
Sourdeval	France	48.723333333333	-0.92083333333333	2651	Odiham	51.245663888889	-0.94776944444444		United Kingdom	280	EU
Le Molay-Littry	France	49.2425	-0.87305555555556	3093	Bovey Tracey	50.593	-3.672		United Kingdom	250	EU
Saint-Omer	France	50.748333333333	2.2608333333333	13992	Deal	51.2226	1.4006		United Kingdom	80	EU
Coutances	France	49.045277777778	-1.4452777777778	8951	Ilkley	53.925	-1.822		United Kingdom	543	EU
Colmar	France	48.081111111111	7.355	67956	Hyde	53.4474	-2.082		United Kingdom	891	EU
Langres	France	47.8625	5.3330555555556	7877	Beaconsfield	51.600872222222	-0.63468055555556		United Kingdom	597	EU
Courseulles-sur-Mer	France	49.332777777778	-0.45777777777778	4221	Dartmouth	50.350277777778	-3.5786111111111		United Kingdom	251	EU
Saint-Aubin-du-Cormier	France	48.259444444444	-1.3986111111111	3601	Richmond	54.403611	-1.737222		United Kingdom	684	EU
Hazebrouck	France	50.724444444444	2.5383333333333	21737	Faversham	51.3177	0.8928		United Kingdom	133	EU
Fléac	France	45.665277777778	0.093611111111111	3656	Inchture	56.4459	-3.1679		United Kingdom	1220	EU
Caen	France	49.182222222222	-0.37055555555556	107229	Coventry	52.416666666667	-1.5166666666667		United Kingdom	369	EU
Riom	France	45.893611111111	3.1125	18675	West Sussex	50.916666666667	-0.5		United Kingdom	619	EU
Vincennes	France	48.847777777778	2.4391666666667	49695	Lambeth	51.4903	-0.1193		United Kingdom	346	EU
Narbonne	France	43.184722222222	3.0036111111111	52802	Salford	53.482777777778	-2.2930555555556		United Kingdom	1209	EU
Grenoble	France	45.186944444444	5.7263888888889	160779	Oxford	51.751944444444	-1.2577777777778	152000	United Kingdom	892	EU
Villiers-sur-Marne	France	48.8275	2.5447222222222	28190	Bishop's Stortford	51.872	0.1725	38202	United Kingdom	378	EU
Dieppe	France	49.921666666667	1.0777777777778	30214	Grimsby	53.5595	-0.068	88243	United Kingdom	412	EU
Saint-Valery-en-Caux	France	49.863055555556	0.70694444444444	4254	Inverness	57.483888888889	-4.2258333333333		United Kingdom	907	EU
Nîmes	France	43.836944444444	4.36	150564	Preston	53.759444444444	-2.6980555555556		United Kingdom	1217	EU
Vierzon	France	47.221944444444	2.0683333333333	27113	Hereford	52.056388888889	-2.7161111111111		United Kingdom	638	EU
Louveciennes	France	48.860277777778	2.1163888888889	7054	Radlett	51.682	-0.314		United Kingdom	358	EU
Roanne	France	46.036111111111	4.0680555555556	35507	Nuneaton	52.523	-1.4683		United Kingdom	825	EU
Dieppe	France	49.921666666667	1.0777777777778	30214	Luckenwalde	52.083055555556	13.166666666667	21616	Germany	878	EU
Roubaix	France	50.69	3.1816666666667	95866	Bradford	53.794	-1.751	76996	United Kingdom	481	EU
Saint-Cyr-sur-Loire	France	47.402777777778	0.67805555555556	16239	Newark-on-Trent	53.0765	-0.81		United Kingdom	640	EU
Arras	France	50.289166666667	2.78	40830	Ipswich	52.059444444444	1.1555555555556		United Kingdom	227	EU
Aix-en-Provence	France	43.527777777778	5.4455555555556	141545	Bath	51.381389	-2.358611	88859	United Kingdom	1051	EU
Dunkirk	France	51.037777777778	2.3763888888889	89160	Middlesbrough	54.573888888889	-1.2333333333333		United Kingdom	462	EU
Granville	France	48.838055555556	-1.5869444444444	13104	Bad Kötzting	49.176944444444	12.855	6805	Germany	1052	EU
Chaville	France	48.808611111111	2.1886111111111	19717	London Borough of Barnet	51.6254	-0.1527	379700	United Kingdom	355	EU
Avignon	France	43.948611111111	4.8083333333333	90305	Colchester	51.888611	0.903611	121859	United Kingdom	929	EU
Bressuire	France	46.84	-0.48861111111111	18962	Fraserburgh	57.693	-2.005		United Kingdom	1211	EU
Mouvaux	France	50.703333333333	3.1405555555556	13309	Buckingham	52	-1		United Kingdom	322	EU
Orléans	France	47.902222222222	1.9041666666667	114977	Dundee	56.464	-2.97		United Kingdom	1008	EU
Autun	France	46.951111111111	4.2986111111111	13955	Stevenage	51.9	-0.2		United Kingdom	639	EU
Chalon-sur-Saône	France	46.781111111111	4.8538888888889	45166	St Helens	53.4541	-2.7461		United Kingdom	918	EU
Chartres	France	48.446666666667	1.4883333333333	38840	Chichester	50.836519444444	-0.77918055555556		United Kingdom	312	EU
Perpignan	France	42.6975	2.8947222222222	120959	Lancashire	53.8	-2.6		United Kingdom	1299	EU
Franconville	France	48.988055555556	2.2305555555556	33375	Potters Bar	51.698	-0.183		United Kingdom	347	EU
Joinville	France	48.4425	5.1380555555556	3443	Buckingham	52	-1		United Kingdom	589	EU
Bergues	France	50.968611111111	2.4341666666667	3889	Canterbury	51.278333333333	1.0775	55240	United Kingdom	101	EU
Nice	France	43.701944444444	7.2683333333333	342295	Edinburgh	55.95	-3.1988888888889	483000	United Kingdom	1551	EU
Reims	France	49.265277777778	4.0286111111111	182592	Canterbury	51.278333333333	1.0775	55240	United Kingdom	307	EU
Annecy	France	45.899166666667	6.1294444444444	52029	Cheltenham	51.896519444444	-2.0784277777778		United Kingdom	896	EU
Saint-Étienne	France	45.433888888889	4.3897222222222	172023	Coventry	52.416666666667	-1.5166666666667		United Kingdom	888	EU
Nanterre	France	48.890555555556	2.2036111111111	93509	Watford	51.655278	-0.395833		United Kingdom	359	EU
Calais	France	50.9475	1.8555555555556	72589	Dover	51.1275	1.3122222222222	31022	United Kingdom	43	EU
Honfleur	France	49.418888888889	0.23305555555556	7676	Sandwich	51.274722222222	1.3388888888889		United Kingdom	221	EU
Pont-l'Évêque	France	49.285555555556	0.18388888888889	4534	Veitshöchheim	49.832777777778	9.8816666666667	8535	Germany	702	EU
Bordeaux	France	44.837777777778	-0.57944444444444	243626	Bristol	51.45	-2.5833333333333	442500	United Kingdom	750	EU
Loches	France	47.128611111111	0.99527777777778	6343	St Andrews	56.338888888889	-2.7988888888889	16680	United Kingdom	1056	EU
Laudun-l'Ardoise	France	44.105	4.6575	6034	Waldsolms	50.416666666667	8.5166666666667		Germany	760	EU
Le Raincy	France	48.899166666667	2.5230555555556	14261	London Borough of Barnet	51.6254	-0.1527	379700	United Kingdom	358	EU
Saint-Ouen	France	48.906944444444	2.3330555555556	47534	Salford	53.482777777778	-2.2930555555556		United Kingdom	602	EU
